file_id,n_branches,n_parity_valid,odd_ratio_post_branchsafe,odd_ratio_post_dispersion,delta_odd_ratio_post,I_knee_norm_branchsafe,delta_I_knee_norm,parity_lock_fraction,parity_lock_consistency,pipeline_version
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000000375],1,1,2.215818524697371,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000000750],1,1,2.2019936026114637,0.0,0.0,0.6741854636591478,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000001125],1,1,2.2068491609674794,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000001500],1,1,2.1927987563832976,0.0,0.0,0.6716791979949875,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000001875],1,1,2.1913389868452406,0.0,0.0,0.6716791979949875,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000002250],1,1,2.2530596503992117,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000002625],1,1,2.2575271358875937,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000003000],1,1,2.2207719714105796,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000003375],1,1,2.207114580204759,0.0,0.0,0.6716791979949875,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000003750],1,1,2.211989185589367,0.0,0.0,0.669172932330827,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000004125],1,1,2.219538533111321,0.0,0.0,0.6666666666666665,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000004500],1,1,2.2260576279199196,0.0,0.0,0.6666666666666667,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000004875],1,1,2.2448995520994552,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000005250],1,1,2.230310102620017,0.0,0.0,0.669172932330827,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000005625],1,1,2.2305429093023372,0.0,0.0,0.6666666666666667,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000006000],1,1,2.2682881220396136,0.0,0.0,0.669172932330827,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000006375],1,1,2.2487080142857283,0.0,0.0,0.6666666666666667,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000006750],1,1,2.2680537593299825,0.0,0.0,0.6666666666666667,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000007125],1,1,2.3301819542239515,0.0,0.0,0.6641604010025063,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000007500],1,1,2.2826975465066877,0.0,0.0,0.6591478696741855,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000007875],1,1,2.2750835655291866,0.0,0.0,0.6691729323308271,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000008250],1,1,2.292785479548385,0.0,0.0,0.6641604010025063,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000008625],1,1,2.2716725702000486,0.0,0.0,0.6641604010025064,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000009000],1,1,2.3446899908483188,0.0,0.0,0.6641604010025064,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000009375],1,1,2.294558602907074,0.0,0.0,0.6641604010025063,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000009750],1,1,2.284034271736503,0.0,0.0,0.6666666666666667,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000010125],1,1,2.3041596095841044,0.0,0.0,0.669172932330827,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000010500],1,1,2.2767636291571796,0.0,0.0,0.6616541353383459,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000010875],1,1,2.2713528308446422,0.0,0.0,0.6616541353383458,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000011250],1,1,2.2558444236600783,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000011625],1,1,2.255519154420083,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000012000],1,1,2.256956082884158,0.0,0.0,0.6641604010025062,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000012375],1,1,2.233076609969781,0.0,0.0,0.6641604010025062,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000012750],1,1,2.2183994565439873,0.0,0.0,0.6666666666666667,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000013125],1,1,2.2707280676477843,0.0,0.0,0.6641604010025062,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000013500],1,1,2.3233131349012424,0.0,0.0,0.6616541353383458,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000013875],1,1,2.3205855014710224,0.0,0.0,0.6591478696741855,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000014250],1,1,2.3085529315057927,0.0,0.0,0.6641604010025062,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000014625],1,1,2.278283031026376,0.0,0.0,0.6591478696741854,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000015000],1,1,2.3008790953076526,0.0,0.0,0.6591478696741855,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000015375],1,1,2.299812349433154,0.0,0.0,0.6591478696741856,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000015750],1,1,2.3667864473124793,0.0,0.0,0.6616541353383457,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000016125],1,1,2.2933811699237987,0.0,0.0,0.656641604010025,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000016500],1,1,2.3641778512900538,0.0,0.0,0.6591478696741855,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000016875],1,1,2.396023938728017,0.0,0.0,0.656641604010025,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000017250],1,1,2.368756000941249,0.0,0.0,0.656641604010025,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000017625],1,1,2.3848956314570535,0.0,0.0,0.656641604010025,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000018000],1,1,2.341906466161481,0.0,0.0,0.6541353383458647,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000018375],1,1,2.3349646824139394,0.0,0.0,0.6541353383458647,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000018750],1,1,2.390657332832789,0.0,0.0,0.6566416040100249,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000019125],1,1,2.421609837430913,0.0,0.0,0.6566416040100251,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000019500],1,1,2.361634541586321,0.0,0.0,0.6541353383458647,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000019875],1,1,2.379025871222564,0.0,0.0,0.6516290726817043,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000020250],1,1,2.398764084665704,0.0,0.0,0.656641604010025,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000020625],1,1,2.3848248488633628,0.0,0.0,0.649122807017544,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000021000],1,1,2.3658778046558093,0.0,0.0,0.6516290726817042,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000021375],1,1,2.3930293853602316,0.0,0.0,0.6541353383458647,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000021750],1,1,2.35929270706499,0.0,0.0,0.6491228070175438,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000022125],1,1,2.377484832558101,0.0,0.0,0.6541353383458647,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000022500],1,1,2.361531132924358,0.0,0.0,0.6541353383458646,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000022875],1,1,2.33154879932761,0.0,0.0,0.6541353383458647,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000023250],1,1,2.3795659102121434,0.0,0.0,0.6566416040100251,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000023625],1,1,2.3159538133386306,0.0,0.0,0.6516290726817041,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000024000],1,1,2.373778512638351,0.0,0.0,0.6541353383458647,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000024375],1,1,2.402388366559947,0.0,0.0,0.6516290726817042,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000024750],1,1,2.391813814695037,0.0,0.0,0.6491228070175439,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000025125],1,1,2.450329832769469,0.0,0.0,0.6491228070175438,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000025500],1,1,2.46016168852472,0.0,0.0,0.6466165413533835,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000025875],1,1,2.421612721857707,0.0,0.0,0.6491228070175439,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000026250],1,1,2.343460446828814,0.0,0.0,0.6516290726817042,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000026625],1,1,2.3440739609284575,0.0,0.0,0.6541353383458647,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000027000],1,1,2.350573332596885,0.0,0.0,0.6491228070175439,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000027375],1,1,2.3553371695281675,0.0,0.0,0.6516290726817042,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000027750],1,1,2.359022531172907,0.0,0.0,0.6516290726817042,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000028125],1,1,2.379745504568929,0.0,0.0,0.6466165413533834,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000028500],1,1,2.374607197323255,0.0,0.0,0.6491228070175439,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000028875],1,1,2.407361054940708,0.0,0.0,0.6491228070175438,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000029250],1,1,2.498997874358902,0.0,0.0,0.6466165413533834,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000029625],1,1,2.4834961738084185,0.0,0.0,0.6441102756892231,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000030000],1,1,2.4838951068914326,0.0,0.0,0.6441102756892231,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000030375],1,1,2.516232587037304,0.0,0.0,0.6466165413533834,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000030750],1,1,2.4989957246839847,0.0,0.0,0.6441102756892232,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000031125],1,1,2.4796163922894694,0.0,0.0,0.6416040100250626,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000031500],1,1,2.423498000389637,0.0,0.0,0.6441102756892232,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000031875],1,1,2.4745669270538224,0.0,0.0,0.6491228070175438,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000032250],1,1,2.486429899443366,0.0,0.0,0.6441102756892232,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000032625],1,1,2.4860487681395966,0.0,0.0,0.6416040100250626,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000033000],1,1,2.49544711925734,0.0,0.0,0.6416040100250626,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000033375],1,1,2.551241706088231,0.0,0.0,0.6390977443609023,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000033750],1,1,2.54994208641197,0.0,0.0,0.6365914786967418,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000034125],1,1,2.57260772777026,0.0,0.0,0.6416040100250627,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000034500],1,1,2.559967058218635,0.0,0.0,0.6390977443609022,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000034875],1,1,2.5529880818178907,0.0,0.0,0.6390977443609022,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000035250],1,1,2.5279101050604647,0.0,0.0,0.6416040100250626,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000035625],1,1,2.5395520431073155,0.0,0.0,0.6390977443609023,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000036000],1,1,2.601883328000053,0.0,0.0,0.6390977443609023,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000036375],1,1,2.6229007306388663,0.0,0.0,0.6390977443609024,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000036750],1,1,2.5858034670136973,0.0,0.0,0.6340852130325815,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000037125],1,1,2.569624539014837,0.0,0.0,0.6340852130325815,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000037500],1,1,2.6390656064839937,0.0,0.0,0.6390977443609023,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000037875],1,1,2.651695298995392,0.0,0.0,0.6340852130325815,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000038250],1,1,2.63185927663108,0.0,0.0,0.6340852130325814,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000038625],1,1,2.684256142924457,0.0,0.0,0.6365914786967418,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000039000],1,1,2.6445529849990925,0.0,0.0,0.6340852130325815,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000039375],1,1,2.631932490955126,0.0,0.0,0.6340852130325814,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000039750],1,1,2.624565945638293,0.0,0.0,0.6340852130325814,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000040125],1,1,2.6256686384194565,0.0,0.0,0.6340852130325815,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000040500],1,1,2.64149394828866,0.0,0.0,0.631578947368421,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000040875],1,1,2.726037691771277,0.0,0.0,0.6290726817042607,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000041250],1,1,2.6929590583702305,0.0,0.0,0.6315789473684211,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000041625],1,1,2.6834787004828367,0.0,0.0,0.6290726817042606,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000042000],1,1,2.6839995573776614,0.0,0.0,0.6340852130325815,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000042375],1,1,2.670485933052852,0.0,0.0,0.6340852130325814,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000042750],1,1,2.640333395344695,0.0,0.0,0.631578947368421,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000043125],1,1,2.672783654226268,0.0,0.0,0.6340852130325815,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000043500],1,1,2.663852604955712,0.0,0.0,0.6340852130325814,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000043875],1,1,2.65160371670639,0.0,0.0,0.6265664160401002,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000044250],1,1,2.6050453540291416,0.0,0.0,0.6340852130325814,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000044625],1,1,2.5729734881552164,0.0,0.0,0.6290726817042607,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000045000],1,1,2.679093794287303,0.0,0.0,0.631578947368421,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000045375],1,1,2.700642408980338,0.0,0.0,0.6265664160401002,0.0,0.0,1.0,6.0
