file_id,n_points,I_min,I_max,I_range,spacing_cv,spacing_outlier_flag,x_name,pipeline_version,device_id,experiment_family,T_K,Vgain,Igain,FRQ_Hz,AVG,Vpp,I_coil_mA,run_id,B_proxy
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000015375],10000,-2.041172e-05,2.011292e-05,4.052464e-05,0.1122468986677471,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000015375,-1.5375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000015750],10000,-2.041376e-05,2.010382e-05,4.0517580000000005e-05,0.11146362933033531,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000015750,-1.575e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000016125],10000,-2.039911e-05,2.01113e-05,4.051041e-05,0.11412179519102203,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000016125,-1.6125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000016500],10000,-2.041844e-05,2.011313e-05,4.053157e-05,0.11235237325349641,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000016500,-1.65e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000016875],10000,-2.040928e-05,2.009792e-05,4.05072e-05,0.1106207713347209,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000016875,-1.6875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000017250],10000,-2.041122e-05,2.011679e-05,4.052801e-05,0.11415680726654799,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000017250,-1.725e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000017625],10000,-2.040918e-05,2.011598e-05,4.052516e-05,0.10867748671788732,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000017625,-1.7625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000018000],10000,-2.043095e-05,2.010351e-05,4.053446e-05,0.1130685344660143,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000018000,-1.8e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000018375],10000,-2.04134e-05,2.008815e-05,4.0501549999999995e-05,0.11252759520645152,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000018375,-1.8375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000018750],10000,-2.040476e-05,2.008759e-05,4.049235e-05,0.10851828546261273,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000018750,-1.875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000019125],10000,-2.039814e-05,2.008937e-05,4.048751e-05,0.11355273260250756,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000019125,-1.9125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000019500],10000,-2.038985e-05,2.009207e-05,4.0481920000000004e-05,0.11300226887484394,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000019500,-1.95e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000019875],10000,-2.038884e-05,2.010295e-05,4.0491790000000004e-05,0.11310599937547075,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000019875,-1.9875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000020250],10000,-2.040013e-05,2.012483e-05,4.052496e-05,0.12687693481150325,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000020250,-2.025e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000020625],10000,-2.04189e-05,2.012594e-05,4.054484e-05,0.11834143983161229,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000020625,-2.0625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000021000],10000,-2.042831e-05,2.011531e-05,4.054362e-05,0.11799650920058657,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000021000,-2.1e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000021375],10000,-2.042525e-05,2.009426e-05,4.051951e-05,0.11684565567164731,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000021375,-2.1375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000021750],10000,-2.041055e-05,2.008729e-05,4.049784e-05,0.10883916000847518,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000021750,-2.175e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000022125],10000,-2.03925e-05,2.009227e-05,4.048477e-05,0.11104241691810945,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000022125,-2.2125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000022500],10000,-2.038594e-05,2.009578e-05,4.0481720000000004e-05,0.11524776855028597,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000022500,-2.25e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000022875],10000,-2.038329e-05,2.009894e-05,4.048223e-05,0.11300022927629982,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000022875,-2.2875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000023250],10000,-2.038522e-05,2.010046e-05,4.0485679999999996e-05,0.1159158755091532,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000023250,-2.325e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000023625],10000,-2.038914e-05,2.010713e-05,4.0496270000000005e-05,0.11328261552120483,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000023625,-2.3625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000024000],10000,-2.039021e-05,2.011791e-05,4.050812e-05,0.11492453018986719,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000024000,-2.4e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000024375],10000,-2.040557e-05,2.013001e-05,4.0535580000000004e-05,0.11640700242554058,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000024375,-2.4375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000024750],10000,-2.04192e-05,2.012457e-05,4.0543769999999994e-05,0.1167270071484504,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000024750,-2.475e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000025125],10000,-2.04277e-05,2.01146e-05,4.05423e-05,0.11468793538224674,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000025125,-2.5125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000025500],10000,-2.042622e-05,2.010021e-05,4.052643e-05,0.1148340664575235,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000025500,-2.55e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000025875],10000,-2.042683e-05,2.009655e-05,4.0523380000000004e-05,0.11753974768131259,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000025875,-2.5875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000026250],10000,-2.042612e-05,2.009614e-05,4.0522259999999994e-05,0.11839209208237222,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000026250,-2.625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000026625],10000,-2.041991e-05,2.009009e-05,4.0510000000000003e-05,0.12114514322468123,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000026625,-2.6625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000027000],10000,-2.041584e-05,2.008546e-05,4.0501300000000005e-05,0.1272665294300915,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000027000,-2.7e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000027375],10000,-2.040704e-05,2.00878e-05,4.049484e-05,0.11494479508689401,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000027375,-2.7375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000027750],10000,-2.039636e-05,2.008978e-05,4.048614e-05,0.11872008651230595,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000027750,-2.775e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000028125],10000,-2.03927e-05,2.008754e-05,4.0480239999999995e-05,0.11531287408582562,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000028125,-2.8125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000028500],10000,-2.039896e-05,2.008068e-05,4.047964e-05,0.12149415863610764,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000028500,-2.85e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000028875],10000,-2.041386e-05,2.009121e-05,4.050507e-05,0.1265974101197918,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000028875,-2.8875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000029250],10000,-2.042322e-05,2.012065e-05,4.054387e-05,0.11043335658097349,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000029250,-2.925e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000029625],10000,-2.042235e-05,2.014146e-05,4.056381e-05,0.13082582443478658,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000029625,-2.9625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000030000],10000,-2.038833e-05,2.012259e-05,4.051092e-05,0.11571035651352976,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000030000,-3e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000030375],10000,-2.039194e-05,2.012396e-05,4.0515899999999996e-05,0.11616977000312556,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000030375,-3.0375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000030750],10000,-2.039779e-05,2.012717e-05,4.052496e-05,0.11699887207307728,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000030750,-3.075e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000031125],10000,-2.039474e-05,2.012696e-05,4.0521699999999995e-05,0.1244164131252951,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000031125,-3.1125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000031500],10000,-2.040323e-05,2.013118e-05,4.0534410000000003e-05,0.11545830810837085,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000031500,-3.15e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000031875],10000,-2.040857e-05,2.013261e-05,4.054118e-05,0.11973270156211427,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000031875,-3.1875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000032250],10000,-2.040114e-05,2.012879e-05,4.052993e-05,0.11305383693291819,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000032250,-3.225e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000032625],10000,-2.040679e-05,2.013541e-05,4.05422e-05,0.12018297912800457,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000032625,-3.2625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000033000],10000,-2.039835e-05,2.010774e-05,4.050609e-05,0.1103706701947776,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000033000,-3.3e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000033375],10000,-2.040847e-05,2.009655e-05,4.050502e-05,0.11626201846856524,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000033375,-3.3375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000033750],10000,-2.041823e-05,2.010906e-05,4.052729e-05,0.1152995276704456,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000033750,-3.375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000034125],10000,-2.04045e-05,2.012457e-05,4.0529069999999996e-05,0.11551194863187211,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000034125,-3.4125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000034500],10000,-2.040476e-05,2.013118e-05,4.053594e-05,0.11340418504150102,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000034500,-3.45e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000034875],10000,-2.03924e-05,2.012462e-05,4.051702e-05,0.11656796845625106,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000034875,-3.4875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000035250],10000,-2.039662e-05,2.012905e-05,4.052567e-05,0.11715624540105338,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000035250,-3.525e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000035625],10000,-2.039794e-05,2.01291e-05,4.052704e-05,0.13415503471382706,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000035625,-3.5625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000036000],10000,-2.039418e-05,2.0126e-05,4.052018e-05,0.12801744025085093,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000036000,-3.6e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000036375],10000,-2.040186e-05,2.012742e-05,4.052928e-05,0.13080302918559972,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000036375,-3.6375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000036750],10000,-2.038482e-05,2.010285e-05,4.048767e-05,0.11599999087520309,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000036750,-3.675e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000037125],10000,-2.038461e-05,2.009634e-05,4.048095e-05,0.11783341742551527,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000037125,-3.7125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000037500],10000,-2.038721e-05,2.011282e-05,4.050003e-05,0.1108968156901728,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000037500,-3.75e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000037875],10000,-2.040318e-05,2.01262e-05,4.0529380000000004e-05,0.12195293922567504,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000037875,-3.7875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000038250],10000,-2.042393e-05,2.012701e-05,4.055094e-05,0.12358906182175941,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000038250,-3.825e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000038625],10000,-2.042815e-05,2.012518e-05,4.055333e-05,0.13609975013023518,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000038625,-3.8625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000039000],10000,-2.042174e-05,2.013688e-05,4.055862e-05,0.12821990572988515,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000039000,-3.9e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000039375],10000,-2.039499e-05,2.011389e-05,4.050888e-05,0.11482679121404182,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000039375,-3.9375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000039750],10000,-2.039952e-05,2.008815e-05,4.048767e-05,0.11370328539047464,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000039750,-3.975e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000040125],10000,-2.042373e-05,2.010326e-05,4.052699e-05,0.11653505167621625,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000040125,-4.0125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000040500],10000,-2.040715e-05,2.010224e-05,4.050939e-05,0.1272594010855382,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000040500,-4.05e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000040875],10000,-2.040542e-05,2.01235e-05,4.052892e-05,0.12990807571970353,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000040875,-4.0875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000041250],10000,-2.040333e-05,2.013154e-05,4.053487e-05,0.11857516435234973,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000041250,-4.125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000041625],10000,-2.039728e-05,2.012879e-05,4.052607e-05,0.1322924442715296,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000041625,-4.1625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000042000],10000,-2.040481e-05,2.013123e-05,4.0536039999999996e-05,0.12379996734252344,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000042000,-4.2e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000042375],10000,-2.041167e-05,2.012869e-05,4.054036e-05,0.12585795746280704,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000042375,-4.2375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000042750],10000,-2.042027e-05,2.012783e-05,4.05481e-05,0.11745358305022074,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000042750,-4.275e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000043125],10000,-2.042378e-05,2.012767e-05,4.055145e-05,0.12209342326584317,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000043125,-4.3125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000043500],10000,-2.041854e-05,2.012757e-05,4.054611e-05,0.11398654312403808,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000043500,-4.35e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000043875],10000,-2.041635e-05,2.013129e-05,4.054764e-05,0.11297704174206505,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000043875,-4.3875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000044250],10000,-2.04013e-05,2.013078e-05,4.053208e-05,0.11659387429018868,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000044250,-4.425e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000044625],10000,-2.039296e-05,2.012208e-05,4.0515040000000004e-05,0.11555700936372959,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000044625,-4.4625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000045000],10000,-2.039316e-05,2.012483e-05,4.051799e-05,0.11445033110326834,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000045000,-4.5e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000045375],10000,-2.039865e-05,2.012879e-05,4.0527440000000004e-05,0.1087451401409725,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000045375,-4.5375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000045750],10000,-2.040379e-05,2.013032e-05,4.0534109999999996e-05,0.11450120005857604,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000045750,-4.575e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000046125],10000,-2.042073e-05,2.01294e-05,4.0550130000000005e-05,0.11851826708719791,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000046125,-4.6125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000046500],10000,-2.042673e-05,2.012452e-05,4.055125e-05,0.10785344268445797,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000046500,-4.65e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000046875],10000,-2.041651e-05,2.0129e-05,4.054551e-05,0.1284113245554838,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000046875,-4.6875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000047250],10000,-2.040725e-05,2.013098e-05,4.053823e-05,0.12113228751444531,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000047250,-4.725e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000047625],10000,-2.03836e-05,2.009939e-05,4.048299e-05,0.12149213075503223,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000047625,-4.7625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000048000],10000,-2.039926e-05,2.009731e-05,4.049657e-05,0.12284704353955511,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000048000,-4.8e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000048375],10000,-2.039987e-05,2.008897e-05,4.048884e-05,0.1185772544703644,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000048375,-4.8375e-05
