file_id,branch_id,direction,n_points,monotonicity,parity_valid,overlap_fraction,pipeline_version,x_name,device_id,experiment_family,T_K,Vgain,Igain,FRQ_Hz,AVG,Vpp,odd_ratio_L1,odd_energy_L2,odd_ratio_post,odd_ratio_pre,parity_lock_after_knee,phi0_proxy,phi0_confidence,I_knee,I_knee_norm,knee_score,knee_valid,knee_edge_flag,odd_energy_ratio,odd_energy_post,odd_energy_pre,odd_flatness,corr_pm,coherence_stability,noise_flatness,I_coil_mA,run_id,B_proxy,odd_energy_ratio_log,odd_energy_ratio_norm,knee_score_norm,alignment_score
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000259500],0,up,2521,0.9992063492063492,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0002595,000259500,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000259500],1,down,5001,0.9998,True,0.9865802026803406,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,8.594842540828443,0.7049127421550208,19.129138776628878,0.1658918186104917,False,1.6684306442793964,1.0,1.248054065e-05,0.556390977443609,2466.3608992361264,True,False,7.3492878157714125,0.9477277281044456,0.12895504324423016,0.998492178646512,-0.31312927358344234,0.9985401625659384,0.017924614555272195,0.0002595,000259500,,2.1221762437008533,0.029004798689858755,0.5600446673078149,0.5291965428545373
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000259500],2,up,2478,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0002595,000259500,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000260250],0,up,2521,0.9988095238095238,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.00026025,000260250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000260250],1,down,5001,0.9994,True,0.9865530850683928,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,10.190374554011425,0.7054406724686565,23.022039511133993,0.15112896006050922,False,1.649985051814107,1.0,1.236860755e-05,0.5513784461152882,1604.066854385832,True,False,30.837117568449795,0.9563934376625958,0.031014359092053016,0.997250252838696,-0.3947591689724202,0.9946447084187706,0.017718796862377813,0.00026025,000260250,,3.460632828249129,0.6626003813897589,0.34125322715138035,0.6661661056533033
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000260250],2,up,2478,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.00026025,000260250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000261000],0,up,2521,0.9992063492063492,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.000261,000261000,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000261000],1,down,5001,0.9994,True,0.9865435104897603,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,13.403409574096797,0.7059528026193065,31.407511441584607,0.210437020403093,False,1.6257286541304452,1.0,1.2480111375e-05,0.556390977443609,1459.5192569046503,True,False,14.792896853354902,0.9721122536655539,0.06571479969660535,0.9971618493075339,-0.28128141659371625,0.9973831709598855,0.017732987076141054,0.000261,000261000,,2.7595602727043596,0.33072822395611967,0.30457690169960133,0.5442294322052021
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000261000],2,up,2478,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.000261,000261000,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000261750],0,up,2521,0.9992063492063492,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.00026175,000261750,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000261750],1,down,5000,0.9995999199839968,True,0.9865157875637135,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,19.054625929403585,0.7062891711780501,43.90487806124453,0.30622247182981666,False,1.602458131873806,1.0,1.2480568525000002e-05,0.5563909774436091,1752.615556081646,True,False,10.715621879637236,0.9833636430165987,0.09176916226155356,0.9985830662531572,-0.20434894071815396,0.9985859560384024,0.0176756197077808,0.00026175,000261750,,2.460923154600124,0.18936005329936922,0.37894476007045363,0.5222969231360751
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000261750],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.00026175,000261750,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000262500],0,up,2521,0.9988095238095238,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0002625,000262500,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000262500],1,down,5000,0.9995999199839968,True,0.986526115024058,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,17.446508993121807,0.7062801646225274,39.679538770010275,0.27812944456723954,False,1.6091405779056833,1.0,1.2480423575e-05,0.556390977443609,1555.653062430215,True,False,10.812487422086392,0.9794453601973198,0.09058464735744517,0.9951299184800517,-0.19998725515679883,0.9963750853344934,0.017776876254811655,0.0002625,000262500,,2.469157228022375,0.1932578805491978,0.3289691074492172,0.5062006911109694
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000262500],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0002625,000262500,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000263250],0,up,2521,0.9992063492063492,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.00026325,000263250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000263250],1,down,5000,0.9995999199839968,True,0.9865326993854259,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,15.137313173351137,0.7061765211712373,32.795585147125706,0.24805288761552052,False,1.6191877894435283,1.0,1.2480027750000002e-05,0.5563909774436091,1624.9305012950604,True,False,13.10922110316401,0.9721126400568862,0.07415487406869277,0.9988103593509664,-0.24812959846403543,0.9972947984872914,0.017668037525279057,0.00026325,000263250,,2.64682856258088,0.27736353929692437,0.34654699832079383,0.5404017787016698
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000263250],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.00026325,000263250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000264000],0,up,2521,0.9988095238095238,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.000264,000264000,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000264000],1,down,5000,0.9995999199839968,True,0.9865065309064527,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,12.839563686132315,0.7060144705599565,28.45921296110266,0.23723513459079493,False,1.6336261140745887,1.0,1.22005117e-05,0.543859649122807,1738.4781394438567,True,False,4.9198919359756585,0.9648488356469688,0.19611179436418064,0.998245304563936,-0.07409146662089047,0.9982387389202994,0.017900714235882298,0.000264,000264000,,1.7783181946711413,0.0,0.37535764757124757,0.45786546216384894
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000264000],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.000264,000264000,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000264750],0,up,2521,0.9988095238095238,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.00026475,000264750,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000264750],1,down,5000,0.9997999599919984,True,0.986504555322208,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,13.029689686402653,0.7060498222476357,31.488521546098944,0.2619238561286491,False,1.6331448365013574,1.0,1.2312751e-05,0.5488721804511278,2269.480011565887,True,False,4.5264580006968265,0.9671555518217724,0.21366718782508465,0.9991850518472917,-0.03325047984726537,0.9993881869288035,0.01792574690241403,0.00026475,000264750,,1.7095471041194088,0.0,0.5100897207209723,0.5031593025499252
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000264750],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.00026475,000264750,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000265500],0,up,2521,0.9992063492063492,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0002655,000265500,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000265500],1,down,5000,0.9997999599919984,True,0.986572863703956,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,15.456028831876333,0.7062884002961821,42.08628389239233,0.256010174445474,False,1.6222949923558494,1.0,1.2424768349999998e-05,0.5538847117794486,1918.619508065573,True,False,4.979793079381786,0.97837255782967,0.19646851630753898,0.997544132686462,-0.05732292827725775,0.9930203398488892,0.017846761322366917,0.0002655,000265500,,1.7883859652538043,0.0,0.42106524546998886,0.47136186177295936
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000265500],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0002655,000265500,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000266250],0,up,2521,0.9988095238095238,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.00026625,000266250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000266250],1,down,5000,0.9995999199839968,True,0.9866290101704048,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,19.950791253997547,0.7065163638370346,56.17671806320686,0.2802660017766642,False,1.6076186211158083,1.0,1.2480791525e-05,0.5563909774436091,1806.6794716618933,True,False,8.0107749354709,0.9852784447495633,0.12299414884056213,0.998537855923674,-0.23561138071023324,0.9960352963485071,0.017738554808573944,0.00026625,000266250,,2.1984210762980867,0.06509740691861525,0.3926624959413442,0.48459839973615554
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000266250],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.00026625,000266250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000267000],0,up,2521,0.9996031746031746,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.000267,000267000,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000267000],1,down,5000,0.9995999199839968,True,0.9865751827925917,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,32.93928951000511,0.7067147499199267,90.05906676914537,0.481839185712738,False,1.586568360807436,1.0,1.2536535200000002e-05,0.5588972431077696,1656.9668100751696,True,False,7.15226346497999,0.9933370874829783,0.1388842975848912,0.9964159432945978,-0.1469265726382755,0.9951739019895698,0.017717603562619377,0.000267,000267000,,2.098295614458526,0.017700239860900434,0.354675629356989,0.45584992373581973
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000267000],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.000267,000267000,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000267750],0,up,2521,0.9988095238095238,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.00026775,000267750,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000267750],1,down,5000,0.9995999199839968,True,0.9865194121681821,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,45.88212947930359,0.7067814956557184,114.13340689800526,0.7305080561777768,False,1.575973191994726,1.0,1.2536277599999999e-05,0.5588972431077694,1936.4818960853895,True,False,5.299902041200864,0.9977000492285384,0.18824877166921697,0.9953619057406276,-0.32988432858588357,0.992800917729491,0.017653688273837027,0.00026775,000267750,,1.840534084260864,0.0,0.4255975017494199,0.472799473159637
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000267750],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.00026775,000267750,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000268500],0,up,2521,0.9992063492063492,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0002685,000268500,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000268500],1,down,5000,0.9995999199839968,True,0.9865779893221983,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,52.751199895708055,0.706846660607105,106.49026843715369,0.9968175027850337,False,1.5710102585201307,1.0,1.25371624e-05,0.5588972431077694,1964.8194713785592,True,False,3.9332842494442612,0.99681345923252,0.25343031319677134,0.9985645282262583,-0.3948952037385589,0.990570489284898,0.017665184641652953,0.0002685,000268500,,1.5960049426154896,0.0,0.4327876463943483,0.47445271189308214
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000268500],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0002685,000268500,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000269250],0,up,2521,0.9992063492063492,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.00026925,000269250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000269250],1,down,5000,0.9995999199839968,True,0.9865686343419952,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,37.150669252949015,0.7068436028498958,109.15215241795414,0.5156859086340078,False,1.5866666539412184,1.0,1.2480735774999998e-05,0.556390977443609,1735.859641736779,True,False,7.073421669226902,0.9942390638202168,0.1405598464656229,0.9961943674032673,-0.3063908021948841,0.9942421319752884,0.017722203785623857,0.00026925,000269250,,2.088577391084867,0.013099849028410798,0.37469325137391873,0.4606784107925393
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000269250],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.00026925,000269250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000270000],0,up,2521,0.9992063492063492,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.00027,000270000,,,,,
