file_id,branch_id,branch_dir,condition_group,condition_value,pipeline_version,I_min,I_max,N_points,meta_freq_Hz,meta_vpp,parity_valid,parity_reason,f_overlap,I_max_common,odd_ratio_L1,odd_energy_L2,odd_sign_mode,odd_sign_consistency,odd_sign_entropy,odd_sign_pos_fraction,I_knee,I_knee_norm,knee_score,knee_valid,knee_edge_flag,phi0_proxy,phi0_sign,phi0_confidence,phi0_method,odd_ratio_pre,odd_ratio_post,odd_sign_mode_pre,odd_sign_consistency_pre,odd_sign_entropy_pre,odd_sign_mode_post,odd_sign_consistency_post,odd_sign_entropy_post,parity_lock_flag,parity_flip_at_knee,meta_temp_K
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000020625],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.0625e-05,6.0,-2.04189e-05,2.012386e-05,5024,,,True,ok,0.9852073048542144,2.012386e-05,0.7493450550138667,0.5497184836022595,1.0,0.9850374064837906,0.11213481544546688,0.9850374064837906,1.38854634e-05,0.6892230576441102,436.84437185420626,True,False,2.4997258174102193,1.0,0.7454071119741736,odd_integral,0.12824620539882428,2.1691212592169125,1.0,0.9782608695652174,0.15109697051711363,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000020625],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.0625e-05,6.0,-2.04162e-05,-7.707126e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000021000],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.1e-05,6.0,-3.586744e-07,2.011531e-05,2535,,,False,low_overlap,0.01765552450215764,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000021000],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.1e-05,6.0,-2.042831e-05,2.011389e-05,5022,,,True,ok,0.9842673875224615,2.011389e-05,0.750803534333969,0.5500694752496457,1.0,0.9975062344139651,0.02515798777689029,0.9975062344139651,1.377801465e-05,0.6842105263157895,431.76840657385145,True,False,2.4987764423641865,1.0,0.7468762012019888,odd_integral,0.12291902990408944,2.1630064284731088,1.0,0.9963503649635036,0.03481055204403181,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000021000],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.1e-05,6.0,-2.042617e-05,-7.648634e-07,2443,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000021375],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.1375e-05,6.0,-3.691013e-07,2.009426e-05,2534,,,False,low_overlap,0.018158827728440994,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000021375],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.1375e-05,6.0,-2.042525e-05,2.009243e-05,5023,,,True,ok,0.9832488608292774,2.009243e-05,0.7391392678080833,0.5470027028712175,1.0,0.9875311720698254,0.09674804733780754,0.9875311720698254,1.38637767e-05,0.6892230576441103,404.68753837184016,True,False,2.5062982027588365,1.0,0.7352512859764729,odd_integral,0.12566294864747182,2.153067468806408,1.0,0.9818840579710145,0.13072724416463263,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000021375],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.1375e-05,6.0,-2.042454e-05,-7.569288e-07,2443,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000021750],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.175e-05,6.0,-3.864454e-07,2.008729e-05,2534,,,False,low_overlap,0.018839112394808566,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000021750],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.175e-05,6.0,-2.041055e-05,2.008515e-05,5023,,,True,ok,0.9838183387188383,2.008515e-05,0.7339534011951351,0.5459230822934421,1.0,0.9950124688279302,0.04531945001423227,0.9950124688279302,1.3908966374999999e-05,0.6917293233082707,407.7065827208481,True,False,2.509675984985732,1.0,0.7300697391078012,odd_integral,0.1260790547827012,2.144955363875593,1.0,0.9927797833935018,0.061741634232198965,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000021750],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.175e-05,6.0,-2.040796e-05,-7.360752e-07,2443,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000022125],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.2125e-05,6.0,-3.983982e-07,2.009227e-05,2535,,,False,low_overlap,0.019480081031042217,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000022125],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.2125e-05,6.0,-2.03925e-05,2.008927e-05,5023,,,True,ok,0.9850274136960901,2.008927e-05,0.710464833880127,0.5387059695925878,1.0,0.9825436408977556,0.12691004411024343,0.9825436408977556,1.396204265e-05,0.6942355889724311,472.00104559115914,True,False,2.5251261784900465,1.0,0.7067292223587084,odd_integral,0.12519398173216828,2.0740413384830023,1.0,0.9748201438848921,0.16961058833033302,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000022125],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.2125e-05,6.0,-2.039016e-05,-7.274285e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000022500],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.25e-05,6.0,-3.959568e-07,2.009578e-05,2534,,,False,low_overlap,0.0194031036273304,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000022500],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.25e-05,6.0,-2.038594e-05,2.009456e-05,5023,,,True,ok,0.9856438919695938,2.009456e-05,0.7195866387431106,0.5415337369320963,1.0,0.9675810473815462,0.2063813713316291,0.9675810473815462,1.39657192e-05,0.6942355889724311,421.93176227136314,True,False,2.5191152346676615,1.0,0.715750923998775,odd_integral,0.12686920923001485,2.096955359173365,1.0,0.9532374100719424,0.27248214488094286,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000022500],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.25e-05,6.0,-2.038416e-05,-7.289544e-07,2443,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000022875],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.2875e-05,6.0,-3.95143e-07,2.009894e-05,2534,,,False,low_overlap,0.019428631186677554,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000022875],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.2875e-05,6.0,-2.038329e-05,2.009726e-05,5024,,,True,ok,0.9857951855442872,2.009726e-05,0.7272099744055265,0.5438313396097237,1.0,0.972568578553616,0.18134229137422572,0.972568578553616,1.3967595699999999e-05,0.6942355889724311,460.87622096425883,True,False,2.5140903942311756,1.0,0.7233515044252731,odd_integral,0.12851174512545716,2.1156626219273678,1.0,0.960431654676259,0.2403095563005319,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000022875],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.2875e-05,6.0,-2.038116e-05,-7.305311e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000023250],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.325e-05,6.0,-3.936679e-07,2.010046e-05,2536,,,False,low_overlap,0.019295062631635863,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000023250],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.325e-05,6.0,-2.038522e-05,2.009787e-05,5022,,,True,ok,0.9855561485002263,2.009787e-05,0.7240887929727963,0.5428484507947443,1.0,0.9850374064837906,0.11213481544546688,0.9850374064837906,1.3968019650000002e-05,0.6942355889724311,444.7852767436933,True,False,2.5161245403090806,1.0,0.7202694063308634,odd_integral,0.12817752125688495,2.1057165538339957,1.0,0.9784172661870504,0.15023723162847402,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000023250],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.325e-05,6.0,-2.038314e-05,-7.315484e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000023625],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.3625e-05,6.0,-3.939223e-07,2.010713e-05,2535,,,False,low_overlap,0.019101172901470065,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000023625],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.3625e-05,6.0,-2.038914e-05,2.010514e-05,5022,,,True,ok,0.9858593766434349,2.010514e-05,0.7203324064171118,0.5416957721577067,1.0,0.9825436408977556,0.12691004411024343,0.9825436408977556,1.392280945e-05,0.6917293233082706,438.37274173217725,True,False,2.518574465837801,1.0,0.7165703021734143,odd_integral,0.12432500708669075,2.083206947787175,1.0,0.9747292418772563,0.17008983515342108,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000023625],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.3625e-05,6.0,-2.038756e-05,-7.359226e-07,2443,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000024000],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.4e-05,6.0,-3.872084e-07,2.011791e-05,2534,,,False,low_overlap,0.018849714358474802,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000024000],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.4e-05,6.0,-2.039021e-05,2.011679e-05,5024,,,True,ok,0.9861930759815681,2.011679e-05,0.733522939384129,0.5449188667515342,1.0,0.9925187032418953,0.0635893828675493,0.9925187032418953,1.38805851e-05,0.6892230576441102,411.001627832308,True,False,2.5099316417521336,1.0,0.7296986790336363,odd_integral,0.12752681619038767,2.1034772422568264,1.0,0.9891304347826086,0.08650421412134623,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000024000],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.4e-05,6.0,-2.038879e-05,-7.427382e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000024375],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.4375e-05,6.0,-3.664564e-07,2.013001e-05,2535,,,False,low_overlap,0.01793679086648896,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000024375],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.4375e-05,6.0,-2.040557e-05,2.012671e-05,5022,,,True,ok,0.986033737045753,2.012671e-05,0.7467219356911575,0.5489104050113861,1.0,0.9925187032418953,0.0635893828675493,0.9925187032418953,1.3837113125e-05,0.68671679197995,457.30151298895373,True,False,2.5014106790507453,1.0,0.7427973389667725,odd_integral,0.12602884540311995,2.137879658267603,1.0,0.9890909090909091,0.08676133451290974,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000024375],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.4375e-05,6.0,-2.040303e-05,-7.551487e-07,2443,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000024750],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.475e-05,6.0,-3.552158e-07,2.012457e-05,2534,,,False,low_overlap,0.01734440258773276,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000024750],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.475e-05,6.0,-2.04192e-05,2.012213e-05,5024,,,True,ok,0.9850832301594291,2.012213e-05,0.7338260347094822,0.5449256564273478,1.0,0.972568578553616,0.18134229137422572,0.972568578553616,1.38842697e-05,0.6892230576441103,408.50453435998327,True,False,2.5097708238392635,1.0,0.7299483762304414,odd_integral,0.12701064753996288,2.112251860671933,1.0,0.9601449275362319,0.241627306744078,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000024750],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.475e-05,6.0,-2.041722e-05,-7.70204e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000025125],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.5125e-05,6.0,-3.553175e-07,2.01146e-05,2534,,,False,low_overlap,0.017386300815144154,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000025125],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.5125e-05,6.0,-2.04277e-05,2.011297e-05,5023,,,True,ok,0.9842755154715828,2.011297e-05,0.7395380167464508,0.5471705578029488,1.0,0.9950124688279302,0.04531945001423227,0.9950124688279302,1.38779493e-05,0.6892230576441103,454.7841350684126,True,False,2.506038320551795,1.0,0.7356570730158065,odd_integral,0.12537002736468997,2.148017684862971,1.0,0.9927536231884058,0.06192738891155943,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000025125],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.5125e-05,6.0,-2.042551e-05,-7.658298e-07,2443,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000025500],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.55e-05,6.0,-3.653883e-07,2.010021e-05,2534,,,False,low_overlap,0.017978435617042064,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000025500],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.55e-05,6.0,-2.042622e-05,2.009797e-05,5024,,,True,ok,0.9835440042240898,2.009797e-05,0.7248439213619489,0.5427585806444374,1.0,0.9975062344139651,0.02515798777689029,0.9975062344139651,1.3968089150000002e-05,0.6942355889724312,413.9324050413764,True,False,2.5155987993871913,1.0,0.721069167743954,odd_integral,0.12883119576697463,2.1262200145838674,1.0,0.9964028776978417,0.034385029573776434,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000025500],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.55e-05,6.0,-2.042444e-05,-7.624729e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000025875],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.5875e-05,6.0,-3.661004e-07,2.009655e-05,2535,,,False,low_overlap,0.01797675645399377,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000025875],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.5875e-05,6.0,-2.042683e-05,2.009349e-05,5023,,,True,ok,0.9836199586612148,2.009349e-05,0.7172232118415329,0.5404611441246047,1.0,0.9900249376558603,0.08062776993184269,0.9900249376558603,1.396497555e-05,0.6942355889724312,432.62457578307357,True,False,2.5206268547243034,1.0,0.7134783567291779,odd_integral,0.12715273555648715,2.104448169732571,1.0,0.9856115107913669,0.10865045858255679,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000025875],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.5875e-05,6.0,-2.042413e-05,-7.585056e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000026250],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.625e-05,6.0,-3.645237e-07,2.009614e-05,2535,,,False,low_overlap,0.01789574574145419,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000026250],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.625e-05,6.0,-2.042612e-05,2.0094e-05,5023,,,True,ok,0.9836973335709056,2.0094e-05,0.7048883755169518,0.5366818852973649,1.0,0.9875311720698254,0.09674804733780754,0.9875311720698254,1.4015565e-05,0.6967418546365914,370.05274261617376,True,False,2.528817633654502,1.0,0.7012312828930367,odd_integral,0.12730509201182214,2.075569565531837,1.0,0.982078853046595,0.12960363725706853,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000026250],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.625e-05,6.0,-2.042454e-05,-7.550469e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000026625],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.6625e-05,6.0,-3.731194e-07,2.009009e-05,2534,,,False,low_overlap,0.01830827506726741,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000026625],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.6625e-05,6.0,-2.041991e-05,2.00882e-05,5024,,,True,ok,0.9833984727133133,2.00882e-05,0.6972765358725459,0.5340627711152506,1.0,0.9875311720698254,0.09674804733780754,0.9875311720698254,1.40115195e-05,0.6967418546365916,415.94374223364696,True,False,2.5339009958232857,1.0,0.6936999509504873,odd_integral,0.12679678399468206,2.0492849251259484,1.0,0.982078853046595,0.12960363725706853,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000026625],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.6625e-05,6.0,-2.041701e-05,-7.487908e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000027000],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.7e-05,6.0,-3.803928e-07,2.008546e-05,2535,,,False,low_overlap,0.01868299975628618,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000027000],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.7e-05,6.0,-2.041584e-05,2.008332e-05,5022,,,True,ok,0.9833327752073628,2.008332e-05,0.6999382137289163,0.5352368786875895,1.0,0.9900249376558603,0.08062776993184269,0.9900249376558603,1.4058324e-05,0.6992481203007518,357.09293765723504,True,False,2.5321022310274626,1.0,0.6963541583266275,odd_integral,0.12915771776485724,2.066615547976433,1.0,0.9857142857142858,0.1080231952636281,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000027000],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.7e-05,6.0,-2.041401e-05,-7.400424e-07,2443,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000027375],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.7375e-05,6.0,-3.918877e-07,2.00878e-05,2534,,,False,low_overlap,0.019260230305861572,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000027375],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.7375e-05,6.0,-2.040704e-05,2.008622e-05,5023,,,True,ok,0.9838909967656847,2.008622e-05,0.6994567671403763,0.5351429069814179,1.0,0.9875311720698254,0.09674804733780754,0.9875311720698254,1.39599229e-05,0.6942355889724311,415.76038174547364,True,False,2.5324621298661616,1.0,0.6958211472321506,odd_integral,0.12328714850918797,2.0446326599679394,1.0,0.9820143884892086,0.1299758211207861,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000027375],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.7375e-05,6.0,-2.04042e-05,-7.304803e-07,2443,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000027750],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.775e-05,6.0,-3.950921e-07,2.008978e-05,2535,,,False,low_overlap,0.019279247301871475,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000027750],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-2.775e-05,6.0,-2.039636e-05,2.008602e-05,5022,,,True,ok,0.9845930455909615,2.008602e-05,0.7077353008539005,0.537942152144906,1.0,1.0,0.0,1.0,1.4060214e-05,0.6992481203007519,448.3892673843344,True,False,2.5268992585500256,1.0,0.7040795339526654,odd_integral,0.1302622774926393,2.0837145124401033,1.0,1.0,0.0,1.0,1.0,0.0,False,False,1.4
