file_id,segment_id,segment_dir,condition_group,condition_value,pipeline_version,I_min,I_max,N_points,dominant_direction,direction_pos_frac,direction_neg_frac,parity_valid,parity_reason,f_overlap,odd_energy_L2,odd_ratio_pre,odd_ratio_post,I_knee,I_knee_norm,knee_score,knee_valid,knee_edge_flag,coherence_gradient_pre,coherence_gradient_post,delta_coherence_gradient,odd_energy_pre_median,odd_energy_post_median,odd_flatness_pre_median,odd_flatness_post_median,corr_pm_pre_median,corr_pm_post_median,window_count_pre,window_count_post,knee_alignment_gain_odd_ratio_post,knee_alignment_gain_coherence_post
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000048750],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-4.875e-05,5.5,-2.039504e-05,-7.279371e-07,2444,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000049125],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-4.9125e-05,5.5,-3.996189e-07,2.008841e-05,2533,increasing,1.0,0.0,False,low_overlap,0.0195269176857206,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000049125],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-4.9125e-05,5.5,-2.039016e-05,2.008678e-05,5021,decreasing,0.0,1.0,True,ok,0.9848945749652306,0.5233012033966847,0.1334378276904665,1.956498439510572,1.421139685e-05,0.706766917293233,362.11840034765646,True,False,0.1274601615454816,0.6324264012068156,0.504966239661334,0.0219985316730353,0.6372884091356606,0.9958568133852994,0.1783475114350126,-0.4054760237198371,-0.9997402931253524,28.0,3.0,0.9979466741594822,0.7484488672592107
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000049125],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-4.9125e-05,5.5,-2.038751e-05,-7.258009e-07,2443,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000049500],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-4.95e-05,5.5,-3.983982e-07,2.009227e-05,2529,increasing,1.0,0.0,False,low_overlap,0.0194524312381214,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000049500],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-4.95e-05,5.5,-2.03925e-05,2.008765e-05,5016,decreasing,0.0,1.0,True,ok,0.9850043338269964,0.5200099097630577,0.1328860511300395,1.928147367964206,1.4212012375000002e-05,0.7067669172932332,372.1696067531935,True,False,0.1272686387148351,0.6293019678884613,0.5020333291736261,0.022858817060703,0.6339178828465911,0.9974366505954464,0.1782095427149754,-0.2083807950254251,-0.9996725306836622,28.0,3.0,0.9881172852400908,0.7478110169435754
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000049500],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-4.95e-05,5.5,-2.039097e-05,-7.263604e-07,2444,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000049875],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-4.9875e-05,5.5,-3.96618e-07,2.009126e-05,2531,increasing,1.0,0.0,False,low_overlap,0.0194028734438391,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000049875],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-4.9875e-05,5.5,-2.039723e-05,2.008958e-05,5019,decreasing,0.0,1.0,True,ok,0.9846875615553436,0.5160897239904234,0.1333824540739162,1.909186252851525,1.42636018e-05,0.7092731829573935,398.5402851498698,True,False,0.1250621357640761,0.6362506732392249,0.5111885374751488,0.0211645530074069,0.6306266991477455,0.9960033659150704,0.180573571906922,-0.4164186161928482,-0.99970919866864,28.0,3.0,1.044407846356839,0.7519474361657448
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000049875],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-4.9875e-05,5.5,-2.039748e-05,-7.251397e-07,2443,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000050250],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.025e-05,5.5,-3.822747e-07,2.008093e-05,2533,increasing,1.0,0.0,False,low_overlap,0.018632549943655,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000050250],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.025e-05,5.5,-2.04014e-05,2.008058e-05,5019,decreasing,0.0,1.0,True,ok,0.9842470008216296,0.5190999038856563,0.1363766601054606,1.937629123629964,1.42572118e-05,0.7092731829573935,381.9996331797817,True,False,0.126612363897171,0.6352997338980295,0.5086873700008585,0.0233096907802789,0.6341779838766519,0.9981056366031116,0.1779853145863673,-0.158089558070587,-0.999674540158823,28.0,3.0,1.0042218275303525,0.7520970853101767
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000050250],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.025e-05,5.5,-2.039992e-05,-7.5169e-07,2442,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000050625],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.0625e-05,5.5,-3.742893e-07,2.008897e-05,2532,increasing,1.0,0.0,False,low_overlap,0.0182037105105268,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000050625],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.0625e-05,5.5,-2.041259e-05,2.008693e-05,5022,decreasing,0.0,1.0,True,ok,0.9837691420826408,0.5201579336718547,0.1307015506617194,1.9343634443187927,1.416128565e-05,0.7042606516290727,376.3331590069023,True,False,0.1288906808472503,0.6277886567211763,0.498897975873926,0.0209975858274527,0.6358157209554972,0.990574385122374,0.1760821970625175,-0.2899501470895618,-0.9988581450157864,28.0,3.0,0.9745363946104496,0.7532757200763919
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000050625],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.0625e-05,5.5,-2.04102e-05,-7.666945e-07,2443,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000051000],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.1e-05,5.5,-3.565891e-07,2.010372e-05,2528,increasing,1.0,0.0,False,low_overlap,0.0175653399636863,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000051000],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.1e-05,5.5,-2.041706e-05,2.010082e-05,5016,decreasing,0.0,1.0,True,ok,0.9842558269614724,0.5201806872600689,0.1350998003625748,1.9327975771010364,1.41710781e-05,0.7042606516290727,394.8049792339292,True,False,0.1329706760102451,0.6170545405384249,0.4840838645281797,0.0185062475375121,0.6360444241957506,0.996195893970486,0.1768096668713692,-0.2843944733232926,-0.9994501513300216,28.0,3.0,0.9788772168138792,0.7557094769305084
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000051000],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.1e-05,5.5,-2.041539e-05,-7.800713e-07,2443,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000051375],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.1375e-05,5.5,-3.520623e-07,2.013149e-05,2531,increasing,1.0,0.0,False,low_overlap,0.0171535543672321,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000051375],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.1375e-05,5.5,-2.042363e-05,2.013123e-05,5023,decreasing,0.0,0.9998008761449622,True,ok,0.9854260376753136,0.5210870643035836,0.1288803365465256,1.9172384471803312,1.4091861e-05,0.6992481203007518,372.22513672950686,True,False,0.1342674792778251,0.6110946942932324,0.4768272150154072,0.0190166257872534,0.6360604424808831,0.9977591152091544,0.1811339966409311,-0.4862497614394526,-0.9995956913445952,28.0,3.0,1.0020793052283947,0.6687552469315083
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000051375],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.1375e-05,5.5,-2.042256e-05,-7.708143e-07,2444,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000051750],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.175e-05,5.5,-3.538425e-07,2.012752e-05,2531,increasing,1.0,0.0,False,low_overlap,0.0173355924683703,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000051750],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.175e-05,5.5,-2.042032e-05,2.012711e-05,5022,decreasing,0.0,1.0,True,ok,0.9855462665108796,0.5262710864536339,0.1333849360278865,1.9662226176007347,1.4139294775e-05,0.7017543859649122,335.4140662607996,True,False,0.1352219572474383,0.6070413015308493,0.471819344283411,0.0202632963942033,0.6412756655618295,0.9977786802369872,0.1787381235902936,-0.3352721434568697,-0.999731742914457,28.0,3.0,1.044673534454247,0.7522089335455058
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000051750],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.175e-05,5.5,-2.042001e-05,-7.720859e-07,2444,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000052125],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.2125e-05,5.5,-3.531813e-07,2.012752e-05,2533,increasing,1.0,0.0,False,low_overlap,0.0173461412896314,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000052125],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.2125e-05,5.5,-2.042159e-05,2.012676e-05,5022,decreasing,0.0,1.0,True,ok,0.98541206803664,0.5269132084963727,0.1339783613187886,1.9710130853089327,1.41390489e-05,0.7017543859649122,314.0055059588288,True,False,0.1357792104289157,0.6058069527232292,0.4700277422943134,0.0200756021741587,0.641660761864634,0.9970291061114976,0.1791625100143165,-0.5126895177482492,-0.9997608022219928,28.0,3.0,1.0301786254243055,0.7537804692291442
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000052125],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.2125e-05,5.5,-2.042103e-05,-7.71679e-07,2443,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000052500],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.25e-05,5.5,-3.504347e-07,2.012696e-05,2531,increasing,1.0,0.0,False,low_overlap,0.017174204850925,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000052500],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.25e-05,5.5,-2.041966e-05,2.01264e-05,5022,decreasing,0.0,1.0,True,ok,0.9854684175140084,0.5237642139976968,0.1322640867892567,1.944173460765857,1.4138796000000002e-05,0.7017543859649122,366.9959531380383,True,False,0.1355785296081171,0.6052197278440224,0.4696411982359053,0.0185784081350688,0.6383620960294607,0.9967471911711524,0.1797056701197543,-0.155031074873632,-0.9996885361441288,28.0,3.0,1.041580252844859,0.5927879229958302
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000052500],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.25e-05,5.5,-2.041844e-05,-7.726963e-07,2444,increasing,0.9995906672124436,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000052875],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.2875e-05,5.5,-3.620314e-07,2.01291e-05,2533,increasing,0.9996050552922592,0.0,False,low_overlap,0.0177416086636208,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000052875],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.2875e-05,5.5,-2.041086e-05,2.012803e-05,5021,decreasing,0.0,1.0,True,ok,0.9861394705877592,0.5234764683689436,0.129212584859488,1.932979245091249,1.4089621e-05,0.6992481203007518,321.9058781564988,True,False,0.1350944004568359,0.5996017609115114,0.4645073604546755,0.018219734959179,0.6380853739796517,0.9982477627005816,0.178284134690039,-0.4594316259868896,-0.9994558095323476,28.0,3.0,1.037495838321148,0.5882149935284291
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000052875],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.2875e-05,5.5,-2.041061e-05,-7.715264e-07,2444,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000053250],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.325e-05,5.5,-3.609124e-07,2.012823e-05,2532,increasing,1.0,0.0,False,low_overlap,0.0176516556821484,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000053250],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.325e-05,5.5,-2.040776e-05,2.012742e-05,5023,decreasing,0.0,1.0,True,ok,0.9862217348022388,0.5212613575527076,0.131202699352976,1.9194651844218529,1.413951255e-05,0.7017543859649124,352.79755457942923,True,False,0.1340281856478426,0.6011065117525524,0.4670783261047097,0.0196433918945048,0.6354907417745055,0.9949713802520151,0.1816938204019783,-0.1978088945382797,-0.999703756555846,28.0,3.0,0.9578291585227732,0.7545908105491929
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000053250],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.325e-05,5.5,-2.040735e-05,-7.634901e-07,2445,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000053625],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.3625e-05,5.5,-3.779514e-07,2.012706e-05,2530,increasing,1.0,0.0,False,low_overlap,0.0185208160178,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000053625],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.3625e-05,5.5,-2.039931e-05,2.012727e-05,5021,decreasing,0.0,1.0,True,ok,0.9866285819143896,0.5222660051874938,0.132002374536109,1.9235818647291671,1.4139407175e-05,0.7017543859649122,318.3892375469828,True,False,0.1345834711720075,0.6031178769667352,0.4685344057947277,0.0180423574279147,0.6354881282243781,0.9984703612956956,0.1814116505247445,-0.5243253463985416,-0.9996601812807702,28.0,3.0,0.951750451337292,0.7598515107719
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000053625],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.3625e-05,5.5,-2.03985e-05,-7.530124e-07,2446,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000054000],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.4e-05,5.5,-3.815626e-07,2.011857e-05,2529,increasing,1.0,0.0,False,low_overlap,0.0185613524382818,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000054000],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.4e-05,5.5,-2.039545e-05,2.012106e-05,5022,decreasing,0.0,0.9998008364867556,True,ok,0.9862271970437146,0.5240113356375704,0.1327625325617693,1.9357808727663133,1.413504465e-05,0.7017543859649122,369.8407006945752,True,False,0.1339473974376275,0.6077261506882334,0.4737787532506058,0.0193093032933259,0.6369530792826185,0.99547447075119,0.1782382452390516,-0.3004435044782529,-0.9996367146076076,28.0,3.0,1.010330455540819,0.7604667609910825
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000054000],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.4e-05,5.5,-2.039311e-05,-7.423821e-07,2443,increasing,0.9995904995904996,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000054375],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.4375e-05,5.5,-3.850213e-07,2.011887e-05,2534,increasing,0.9996052112120016,0.0,False,low_overlap,0.0187434317957156,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000054375],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.4375e-05,5.5,-2.038802e-05,2.011623e-05,5018,decreasing,0.0,1.0,True,ok,0.9865090161147216,0.5248565073863019,0.1273109539821091,1.9253630054452504,1.4031070425e-05,0.6967418546365914,323.7285669713112,True,False,0.1342023897082238,0.6089669896003734,0.4747645998921496,0.0199553906658585,0.6372888867620188,0.9972406008024806,0.1791597833092484,-0.0377060215395901,-0.999623389820567,28.0,3.0,1.0062079145281684,0.6004751128622116
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000054375],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.4375e-05,5.5,-2.03839e-05,-7.355665e-07,2440,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000054750],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.475e-05,5.5,-3.741876e-07,2.012462e-05,2531,increasing,1.0,0.0,False,low_overlap,0.0183344585137735,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000054750],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.475e-05,5.5,-2.039967e-05,2.012437e-05,5024,decreasing,0.0,1.0,True,ok,0.9861443742570596,0.5258171980623483,0.1323796838733414,1.943022827202112,1.4087059000000002e-05,0.699248120300752,356.2043423816392,True,False,0.1369666765926527,0.5963868802946997,0.4594202037020469,0.0170978431770035,0.6386059736700582,0.995400898703575,0.1778236969822152,-0.627952802109374,-0.999649523973038,28.0,3.0,1.0411279946038057,0.5988486619508941
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000054750],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.475e-05,5.5,-2.039952e-05,-7.552504e-07,2445,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000055125],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.5125e-05,5.5,-3.562839e-07,2.012849e-05,2532,increasing,1.0,0.0,False,low_overlap,0.0173177108276966,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000055125],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.5125e-05,5.5,-2.041661e-05,2.012844e-05,5023,decreasing,0.0,1.0,True,ok,0.9858564643918666,0.5257288276461412,0.1303947142498442,1.9422858377186565,1.40395869e-05,0.6967418546365916,355.88357448600004,True,False,0.1375656666002258,0.5896472825765293,0.4520816159763035,0.0200806637306492,0.6398848136863179,0.9973990347129336,0.1802071826728752,-0.2008738572007802,-0.9996551614716952,28.0,3.0,0.9807070405779394,0.7598455317049603
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000055125],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.5125e-05,5.5,-2.04163e-05,-7.673048e-07,2445,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000055500],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.55e-05,5.5,-3.590813e-07,2.011481e-05,2531,increasing,1.0,0.0,False,low_overlap,0.0176456839307396,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000055500],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.55e-05,5.5,-2.042764e-05,2.011353e-05,5024,decreasing,0.0,0.999800915787378,True,ok,0.9843172991560132,0.5245158681630784,0.1329952476975837,1.9490062748711965,1.4079471e-05,0.6992481203007519,325.7300434079301,True,False,0.1347149440599554,0.5928696982757591,0.4581547542158036,0.0191761281416972,0.6395853891268485,0.9952258872916184,0.1790475194528362,-0.3856739136843142,-0.9996802740172264,28.0,3.0,0.9865324368092506,0.7606425082223343
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000055500],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.55e-05,5.5,-2.042586e-05,-7.626763e-07,2443,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000055875],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.5875e-05,5.5,-3.671176e-07,2.009334e-05,2531,increasing,1.0,0.0,False,low_overlap,0.0180526356414506,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000055875],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.5875e-05,5.5,-2.042276e-05,2.008531e-05,5017,decreasing,0.0,1.0,True,ok,0.983056605464068,0.5173682515689518,0.131436755964863,1.903285363121769,1.4109930275e-05,0.7017543859649122,343.965967086166,True,False,0.1313263800592048,0.6024163929708137,0.4710900129116088,0.0226737225371668,0.633504666622155,0.9932975024660567,0.1768568803902843,-0.4825522643676271,-0.9996753900010812,28.0,3.0,0.9441017408958412,0.7557648990202055
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000055875],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-5.5875e-05,5.5,-2.042185e-05,-7.548435e-07,2443,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
