file_id,run_id,segment_id,segment_dir,x_name,axis_primary,n_points,is_bidirectional,is_cyclic,n_segments,is_time_series,has_direction_meta,source_file,cap_has_V,cap_has_I,cap_has_phi,cap_has_B,cap_has_gate,cap_has_time,V_mean,V_std,V_p95,V_range,dv_dx_mean_abs,dv_dx_median_abs,dv_dx_p95_abs,dv_dx_spike_rate,dv_dx_spike_thresh,knee_x,knee_slope_pre,knee_slope_post,knee_rss_ratio,K_max,K_at_max_x,knee_before_peak,H_incoh_raw,H_method,H_flat_raw,H_var_raw,eta_V_L1,eta_V_signed,knee_confident,parity_bit,parity_pre,parity_post,parity_flip_at_knee,H_incoh,eta_norm,knee_score_norm,knee_score_rank,parity_stability
220721194131_10,220721194131_10,0,up,VbiasSQUID1,VbiasSQUID1,201,True,False,1,False,False,Data_for_analysis\raw data\raw data\220721194131_10.dat,True,False,False,False,False,False,-0.0036375754189054725,0.0211427837508541,0.0354662294,0.0876220388,0.13245691044776114,0.030882371428571365,0.25722552857143066,69.99999999990001,0.15441185714285682,0.0315,0.12344932406658066,0.1677925505635566,0.6312879995438597,1.1914886949391363,0.0875,False,0.02492657414089006,spectral_flatness,0.02492657414089006,0.00733794706993973,0.8642647882164769,-0.2408956001733333,False,0.0,0.0,0.0,False,0.2278823734765183,3.792591656070937,5.228525035775452,1.829139552887261,1.0
220721194131_11,220721194131_11,0,up,VbiasSQUID1,VbiasSQUID1,201,True,False,1,False,False,Data_for_analysis\raw data\raw data\220721194131_11.dat,True,False,False,False,False,False,-0.003629546716417911,0.021317253620291837,0.0358971477,0.08809511589999999,0.13511666645344697,0.034326928571428494,0.29291150000000155,51.42857142849797,0.17163464285714247,0.0455,0.11804634014759882,0.18024831535581498,0.6272901516906148,0.18949549818898292,0.3395,False,0.02226445600536806,spectral_flatness,0.02226445600536806,0.008143485983116854,0.8630605189868993,-0.23853184519493917,False,0.0,0.0,0.0,False,0.2004256960524167,4.30613706715969,0.9454650871636704,0.665501067850286,1.0
220721194131_12,220721194131_12,0,up,VbiasSQUID1,VbiasSQUID1,201,True,False,1,False,False,Data_for_analysis\raw data\raw data\220721194131_12.dat,True,False,False,False,False,False,-0.0036787907517412924,0.021044484832317235,0.0351380923,0.0871798621,0.13368549637526644,0.03834344285714281,0.2795077428571453,31.428571428526535,0.19171721428571403,0.0665,0.10787428249898308,0.19431888523744997,0.6310003067426675,0.1623984194142664,0.182,False,0.023770787685523452,spectral_flatness,0.023770787685523452,0.00859572382353111,0.8621072303670136,-0.2442706742382086,False,0.0,0.0,0.0,False,0.21596176955864438,3.9919437228398733,0.7519776289359175,0.5607452235604837,1.0
220721194131_13,220721194131_13,0,up,VbiasSQUID1,VbiasSQUID1,201,True,False,1,False,False,Data_for_analysis\raw data\raw data\220721194131_13.dat,True,False,False,False,False,False,-0.0035942418452736317,0.021831175208065826,0.0361500597,0.0889011138,0.13555624811656003,0.033718899999999996,0.3158059714285715,52.85714285706735,0.16859449999999998,0.0245,0.1316760602905131,0.16813697753488194,0.6131497956673218,1.3853661276980518,-0.308,False,0.01992613492628183,spectral_flatness,0.01992613492628183,0.009427230877318846,0.8716790667321377,-0.22869514407215705,False,0.0,0.0,0.0,False,0.1763086117180438,4.944052693927396,7.857620306747687,2.181278140137469,1.0
220721194131_14,220721194131_14,0,up,VbiasSQUID1,VbiasSQUID1,201,True,False,1,False,False,Data_for_analysis\raw data\raw data\220721194131_14.dat,True,False,False,False,False,False,-0.0037287724039801,0.021658060448554214,0.0358338949,0.0891461868,0.13551981606254437,0.0380606714285715,0.2702946714285708,35.7142857142347,0.1903033571428575,0.021,0.1329473675813734,0.16405166393072593,0.6188951410344334,0.546270720958531,0.0035,False,0.01885026371770522,spectral_flatness,0.01885026371770522,0.0077196611563279975,0.8653871970975209,-0.23929798987386383,False,0.0,0.0,0.0,False,0.1652122413768478,5.23803314984597,3.306478481271768,1.4601205124325098,1.0
220721194131_15,220721194131_15,0,up,VbiasSQUID1,VbiasSQUID1,201,True,False,1,False,False,Data_for_analysis\raw data\raw data\220721194131_15.dat,True,False,False,False,False,False,-0.003730287008955224,0.021013252998465612,0.0354517494,0.08748074489999999,0.13284142494669504,0.03250277142857144,0.26558805714285993,55.71428571420613,0.1625138571428572,0.063,0.1089225582721224,0.19143888279902424,0.6344689891846499,1.2056826693369842,0.14,False,0.019343578463620666,spectral_flatness,0.019343578463620666,0.007698746606278392,0.8612392740397643,-0.24916370226341,False,0.0,0.0,0.0,False,0.17030021387003585,5.057182574602986,7.079748415642142,2.089360735370295,1.0
220721194131_16,220721194131_16,0,up,VbiasSQUID1,VbiasSQUID1,201,True,False,1,False,False,Data_for_analysis\raw data\raw data\220721194131_16.dat,True,False,False,False,False,False,-0.0036050294945273635,0.020779415584523897,0.0356073563,0.087101541,0.1327955577114428,0.030889342857142843,0.294494785714285,58.5714285713449,0.15444671428571422,0.0665,0.10580549942436478,0.19406419482771967,0.6352524286089183,0.630433297194652,0.336,False,0.025839653167844506,spectral_flatness,0.025839653167844506,0.007136353499913546,0.8557255049976877,-0.2450707843678482,False,0.0,0.0,0.0,False,0.23729973026894513,3.606095565402623,2.6566962232847455,1.2965600685265846,1.0
220721194131_17,220721194131_17,0,up,VbiasSQUID1,VbiasSQUID1,201,True,False,1,False,False,Data_for_analysis\raw data\raw data\220721194131_17.dat,True,False,False,False,False,False,-0.0035878416114427875,0.02058240067044563,0.0347778148,0.0861350838,0.13032841321961622,0.02839811428571437,0.2546192857142856,84.28571428559388,0.14199057142857185,0.0665,0.10485391927405673,0.1920306850206477,0.6369953740396233,2.8558447971558416,0.1925,False,0.023188096880762125,spectral_flatness,0.023188096880762125,0.007979534808398362,0.856906362740242,-0.2468131449941102,False,0.0,0.0,0.0,False,0.2099519861268566,4.081439659343841,13.60237095074056,2.6811839094161707,1.0
220721194131_18,220721194131_18,0,up,VbiasSQUID1,VbiasSQUID1,201,True,False,1,False,False,Data_for_analysis\raw data\raw data\220721194131_18.dat,True,False,False,False,False,False,-0.0035805012333333334,0.019441356028703,0.0340772692,0.0844866208,0.13119867448471925,0.029053414285714174,0.2518501857142854,69.99999999990001,0.14526707142857087,0.1085,0.08424799604664977,0.2249576830158149,0.6504736987250515,0.6917053799087355,0.2485,False,0.027760569230846546,spectral_flatness,0.027760569230846546,0.00872394951342767,0.842591016457736,-0.26634135121239433,False,0.0,0.0,0.0,False,0.25711176340032993,3.2771391137889014,2.6902906765453642,1.305705229081452,1.0
220721194131_19,220721194131_19,0,up,VbiasSQUID1,VbiasSQUID1,201,True,False,1,False,False,Data_for_analysis\raw data\raw data\220721194131_19.dat,True,False,False,False,False,False,-0.0035117121810945267,0.018793747422058336,0.0334444656,0.0824829543,0.12621434115138588,0.028452571428571327,0.2672849571428566,67.14285714276123,0.14226285714285664,0.14,0.07176422509329536,0.25953531748422176,0.6476477960780264,0.2732895658713325,0.217,False,0.029265748710489484,spectral_flatness,0.029265748710489484,0.008448672880776432,0.832779611343208,-0.2718170727489928,True,0.0,0.0,0.0,False,0.27263595328750395,3.05454802016504,1.0023973822048955,0.6943451538058151,1.0
